edad_cliente,departamento_correspondencia,cr_hipotecario,dafuturo,cdt,fond,ingreso_2,act_laboral_general,acierta_plus,categoria_gasto,categoria_ahorro,categoria_credito,madurez_financiera,open_rate,quanto,con_gusto_agrupado,con_digital_d
29,,0,0,0,0,\N,,502,\N,\N,\N,0,,1344,sin_informacion,No_digital
22,"BOGOTA, D.C.",0,0,0,0,\N,,245,\N,\N,\N,0,,1499,sin_informacion,No_digital
20,CALDAS,0,0,0,0,1026012,EMPLEADO,734,\N,\N,\N,1,0.0,1426,sin_informacion,Digital
25,,0,0,0,0,\N,,689,\N,\N,\N,0,,1390,sin_informacion,No_digital
25,RISARALDA,0,0,0,0,\N,,0,\N,\N,\N,0,0.17,1271,sin_informacion,No_digital
27,CASANARE,0,0,0,0,1027012,EMPLEADO,0,\N,\N,\N,0,,1162,sin_informacion,Digital
25,,0,0,0,0,\N,,341,\N,\N,\N,0,,1371,sin_informacion,No_digital
29,CUNDINAMARCA,0,0,0,0,1264212,EMPLEADO,724,\N,\N,\N,1,,1953,Supermercado,No_digital
30,CUNDINAMARCA,0,0,0,0,1991012,EMPLEADO,761,\N,\N,\N,1,0.17,3179,,No_digital
22,SANTANDER,0,0,0,0,\N,,705,\N,\N,\N,0,,2952,sin_informacion,No_digital
25,"BOGOTA, D.C.",0,0,0,0,\N,,0,\N,\N,\N,0,,1135,sin_informacion,No_digital
20,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
26,,0,0,0,0,\N,,656,\N,\N,\N,0,,1362,sin_informacion,No_digital
23,,0,0,0,0,\N,,0,\N,\N,\N,0,,1217,sin_informacion,No_digital
20,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
20,"BOGOTA, D.C.",0,0,0,0,\N,,592,\N,\N,\N,0,,1689,sin_informacion,No_digital
27,,0,0,0,0,\N,,414,\N,\N,\N,0,,1599,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,\N,,0,\N,\N,\N,0,,1208,sin_informacion,No_digital
29,ANTIOQUIA,0,0,0,0,\N,,1,\N,\N,\N,0,,1217,sin_informacion,No_digital
30,VALLE DEL CAUCA,0,0,0,0,1208212,ESTUDIANTE,313,\N,\N,\N,1,0.0,1417,sin_informacion,No_digital
29,CUNDINAMARCA,0,0,0,0,2726012,EMPLEADO,847,,Minimo Ahorro,Pago normal,0,0.0,1362,sin_informacion,No_digital
29,,0,0,0,0,\N,,779,\N,\N,\N,0,,1508,sin_informacion,No_digital
27,SANTANDER,0,0,0,0,\N,,801,\N,\N,\N,1,,3198,sin_informacion,No_digital
30,,0,0,0,0,\N,,335,\N,\N,\N,0,,1281,sin_informacion,No_digital
20,RISARALDA,0,0,0,0,\N,,0,\N,\N,\N,0,,1299,sin_informacion,No_digital
27,"BOGOTA, D.C.",0,0,0,0,\N,,0,\N,\N,\N,0,0.0,1271,sin_informacion,No_digital
22,,0,0,0,0,\N,,690,\N,\N,\N,0,,1471,sin_informacion,No_digital
23,VALLE DEL CAUCA,0,0,0,0,1119033,EMPLEADO,7,,Sin Ahorro,,0,0.0,1380,sin_informacion,No_digital
29,CORDOBA,0,0,0,0,\N,,1,\N,\N,\N,0,,1898,sin_informacion,No_digital
22,HUILA,0,0,0,0,\N,,241,\N,\N,\N,0,,1499,sin_informacion,No_digital
28,,0,0,0,0,\N,,356,\N,\N,\N,0,,2098,sin_informacion,No_digital
23,CUNDINAMARCA,0,0,0,0,1035033,INDEPENDIENTE,438,Bajo,Minimo Ahorro,,0,0.03,1417,,No_digital
25,,0,0,0,0,\N,,736,\N,\N,\N,0,,1480,sin_informacion,No_digital
25,CUNDINAMARCA,0,0,0,0,2497212,EMPLEADO,405,Mantiene,Minimo Ahorro,,0,0.06,1417,Restaurante,No_digital
18,"BOGOTA, D.C.",0,0,0,0,908526,,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
23,,0,0,0,0,\N,,1,\N,\N,\N,0,,1081,sin_informacion,No_digital
25,CUNDINAMARCA,0,0,0,0,1381212,EMPLEADO,285,Aumento,Minimo Ahorro,,0,,1444,Supermercado,No_digital
30,"BOGOTA, D.C.",0,0,0,0,2603877,EMPLEADO,414,Bajo,,Pago normal,0,0.07,3670,sin_informacion,No_digital
22,BOLIVAR,0,0,0,0,1097033,INDEPENDIENTE,728,\N,\N,\N,1,0.0,1235,sin_informacion,Digital
28,ATLANTICO,0,0,0,0,1875189,INDEPENDIENTE,1,\N,\N,\N,1,0.1,1444,sin_informacion,Digital
24,"BOGOTA, D.C.",0,0,0,0,1046012,EMPLEADO,0,\N,\N,\N,0,0.14,1271,sin_informacion,No_digital
23,,0,0,0,0,\N,,1,\N,\N,\N,0,,1262,sin_informacion,No_digital
26,VALLE DEL CAUCA,0,0,0,0,1071012,EMPLEADO,629,\N,\N,\N,0,,1499,sin_informacion,No_digital
25,,0,0,0,0,\N,,0,\N,\N,\N,0,,1053,sin_informacion,No_digital
27,CAUCA,0,0,0,0,2233041,EMPLEADO,630,\N,\N,\N,1,0.0,3152,sin_informacion,No_digital
21,VALLE DEL CAUCA,0,0,0,0,\N,,759,\N,\N,\N,1,,1862,sin_informacion,No_digital
22,ANTIOQUIA,0,0,0,0,908526,EMPLEADO,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,1020012,EMPLEADO,441,\N,\N,\N,0,,972,sin_informacion,Digital
28,,0,0,0,0,\N,,384,\N,\N,\N,0,,1281,sin_informacion,No_digital
26,ATLANTICO,0,0,0,0,\N,,650,\N,\N,\N,0,0.22,1262,sin_informacion,No_digital
27,RISARALDA,0,0,0,0,\N,,720,\N,\N,\N,0,0.17,1608,sin_informacion,No_digital
27,,0,0,0,0,\N,,0,\N,\N,\N,0,,1299,sin_informacion,No_digital
29,,0,0,0,0,\N,,757,\N,\N,\N,0,,1426,sin_informacion,No_digital
22,LA GUAJIRA,0,0,0,0,1708789,AMA DE CASA,449,\N,\N,\N,0,0.04,1408,sin_informacion,No_digital
22,,0,0,0,0,\N,,681,\N,\N,\N,0,,1326,sin_informacion,No_digital
29,VALLE DEL CAUCA,0,0,0,0,\N,,731,\N,\N,\N,0,,944,sin_informacion,No_digital
23,"BOGOTA, D.C.",0,0,0,0,1020012,EMPLEADO,1,\N,\N,\N,0,0.0,1153,sin_informacion,Digital
30,VALLE DEL CAUCA,0,0,0,0,\N,,378,\N,\N,\N,0,,1244,sin_informacion,No_digital
23,,0,0,0,0,\N,,725,\N,\N,\N,0,,1317,sin_informacion,No_digital
22,,0,0,0,0,\N,,325,\N,\N,\N,0,,1426,sin_informacion,No_digital
29,,0,0,0,0,\N,,426,\N,\N,\N,0,,1580,sin_informacion,No_digital
30,"BOGOTA, D.C.",0,0,0,0,1178072,EMPLEADO,250,\N,\N,\N,1,0.01,1553,sin_informacion,No_digital
23,,0,0,0,0,\N,,1,\N,\N,\N,0,,1108,sin_informacion,No_digital
26,CUNDINAMARCA,0,0,0,0,1043012,EMPLEADO,283,\N,\N,\N,0,0.02,1390,sin_informacion,No_digital
19,,0,0,0,0,\N,,336,\N,\N,\N,0,,1335,sin_informacion,No_digital
25,,0,0,0,0,\N,,685,\N,\N,\N,0,,1380,sin_informacion,No_digital
20,,0,0,0,0,\N,,774,\N,\N,\N,0,,1517,sin_informacion,No_digital
26,SANTANDER,0,0,0,0,1152012,EMPLEADO,0,Aumento,Minimo Ahorro,,0,0.01,1235,Supermercado,Digital
23,,0,0,0,0,\N,,756,\N,\N,\N,0,,1326,sin_informacion,No_digital
24,,0,0,0,0,\N,,493,\N,\N,\N,0,,1326,sin_informacion,No_digital
26,RISARALDA,0,0,0,0,1697912,EMPLEADO,1,\N,\N,\N,0,0.0,1262,sin_informacion,No_digital
21,CUNDINAMARCA,0,0,0,0,1333254,SERVIDOR PUBLICO,432,\N,\N,\N,0,0.0,1290,sin_informacion,Digital
30,"BOGOTA, D.C.",0,0,0,0,1094012,EMPLEADO,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
30,VALLE,0,0,0,0,3932112,EMPLEADO,702,Bajo,Sin Ahorro,Pago afectado,1,0.47,4360,,Digital
28,BOLIVAR,0,0,0,0,\N,,1,\N,\N,\N,0,,1117,sin_informacion,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,1299,sin_informacion,No_digital
24,ATLANTICO,0,0,0,0,\N,,1,\N,\N,\N,0,0.0,1226,sin_informacion,No_digital
28,HUILA,0,0,0,0,1081012,EMPLEADO,761,\N,\N,\N,1,0.03,3706,sin_informacion,Digital
21,,0,0,0,0,\N,,0,\N,\N,\N,0,,1226,sin_informacion,No_digital
18,,0,0,0,0,\N,,7,\N,\N,\N,0,,1271,sin_informacion,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,1181,sin_informacion,No_digital
24,ATLANTICO,0,0,0,0,1739898,INDEPENDIENTE,666,\N,\N,\N,1,0.0,1390,sin_informacion,Digital
27,META,0,0,0,0,\N,,306,\N,\N,\N,0,,1208,sin_informacion,No_digital
24,VALLE DEL CAUCA,0,0,0,0,\N,,441,\N,\N,\N,0,0.0,1753,sin_informacion,No_digital
21,ATLANTICO,0,0,0,0,1333254,INDEPENDIENTE,301,\N,\N,\N,0,,1299,sin_informacion,Digital
22,,0,0,0,0,\N,,719,\N,\N,\N,0,,1271,sin_informacion,No_digital
30,,0,0,0,0,\N,,244,\N,\N,\N,0,,1453,sin_informacion,No_digital
23,ANTIOQUIA,0,0,0,0,1020012,EMPLEADO,693,Bajo,Minimo Ahorro,,0,0.0,1326,sin_informacion,No_digital
23,,0,0,0,0,\N,,1,\N,\N,\N,0,,1526,sin_informacion,No_digital
25,LA GUAJIRA,0,0,0,0,\N,,352,\N,\N,\N,0,,1262,sin_informacion,No_digital
22,SANTANDER,0,0,0,0,\N,,708,\N,\N,\N,0,,1299,sin_informacion,No_digital
22,"BOGOTA, D.C.",0,0,0,0,908526,EMPLEADO,295,Bajo,Minimo Ahorro,Pago normal,0,0.47,3379,sin_informacion,No_digital
28,,0,0,0,0,\N,,4,\N,\N,\N,0,,0,sin_informacion,No_digital
22,,0,0,0,0,\N,,1,\N,\N,\N,0,,1290,sin_informacion,No_digital
18,"BOGOTA, D.C.",0,0,0,0,1772774,EMPLEADO,0,\N,\N,\N,0,,0,sin_informacion,No_digital
24,,0,0,0,0,\N,,758,\N,\N,\N,0,,1489,sin_informacion,No_digital
28,HUILA,0,0,0,0,1244012,EMPLEADO,1,\N,\N,\N,0,,1798,sin_informacion,No_digital
21,CAUCA,0,0,0,0,1316012,EMPLEADO,0,\N,\N,\N,0,0.04,1271,sin_informacion,Digital
22,,0,0,0,0,\N,,701,\N,\N,\N,0,,1371,sin_informacion,No_digital
30,,0,0,0,0,\N,,380,\N,\N,\N,0,,1517,sin_informacion,No_digital
27,,0,0,0,0,\N,,1,\N,\N,\N,0,,981,sin_informacion,No_digital
29,,0,0,0,0,\N,,1,\N,\N,\N,0,,1807,sin_informacion,No_digital
20,ANTIOQUIA,0,0,0,0,908526,EMPLEADO,747,Bajo,Minimo Ahorro,,1,0.0,1998,sin_informacion,Digital
28,,0,0,0,0,\N,,556,\N,\N,\N,0,,2107,sin_informacion,No_digital
30,VALLE DEL CAUCA,0,0,0,0,\N,,668,\N,\N,\N,1,,1717,sin_informacion,No_digital
21,CALDAS,0,0,0,0,\N,,7,\N,\N,\N,0,0.0,1235,sin_informacion,No_digital
29,CUNDINAMARCA,1,0,0,0,1433012,EMPLEADO,805,,,Pago afectado,1,0.05,2380,sin_informacion,No_digital
21,ANTIOQUIA,0,0,0,0,\N,,615,\N,\N,\N,1,,3334,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,1021012,EMPLEADO,0,\N,\N,\N,0,0.0,1244,sin_informacion,No_digital
29,CESAR,0,0,0,0,1362233,INDEPENDIENTE,703,\N,\N,\N,1,,1780,sin_informacion,No_digital
29,,0,0,0,0,\N,,0,\N,\N,\N,0,,1135,sin_informacion,No_digital
25,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
30,BOLIVAR,0,0,0,0,\N,,1,\N,\N,\N,0,,1226,sin_informacion,No_digital
18,,0,0,0,0,\N,,656,\N,\N,\N,1,,1317,sin_informacion,No_digital
26,CUNDINAMARCA,0,0,0,0,\N,,1,\N,\N,\N,0,,1208,sin_informacion,No_digital
24,CUNDINAMARCA,0,0,0,0,\N,,620,\N,\N,\N,0,0.09,1599,sin_informacion,No_digital
22,,0,0,0,0,\N,,1,\N,\N,\N,0,,1171,sin_informacion,No_digital
28,"BOGOTA, D.C.",0,0,0,0,1457012,EMPLEADO,759,\N,\N,\N,1,,1989,sin_informacion,No_digital
22,,0,0,0,0,\N,,740,\N,\N,\N,0,,953,sin_informacion,No_digital
23,ATLANTICO,0,0,0,0,1977013,EMPLEADO,218,\N,\N,\N,0,0.06,1499,sin_informacion,Digital
25,CUNDINAMARCA,0,0,0,0,1586232,INDEPENDIENTE,798,Aumento,Ahorro,Paga mas,1,0.38,2062,Supermercado,No_digital
29,,0,0,0,0,\N,,737,\N,\N,\N,1,,4606,sin_informacion,No_digital
30,RISARALDA,0,0,0,0,\N,,4,\N,\N,\N,0,,0,sin_informacion,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,1299,sin_informacion,No_digital
26,,0,0,0,0,\N,,0,\N,\N,\N,0,,1181,sin_informacion,No_digital
24,LA GUAJIRA,0,0,0,0,\N,,443,\N,\N,\N,0,,1326,sin_informacion,No_digital
28,,0,0,0,0,\N,,741,\N,\N,\N,0,,1499,sin_informacion,No_digital
27,CUNDINAMARCA,0,0,0,0,1075212,EMPLEADO,1,Aumento,Minimo Ahorro,,0,,1580,sin_informacion,Digital
25,BOLIVAR,0,0,0,0,1729012,INDEPENDIENTE,0,Bajo,Ahorro,,0,0.01,1208,sin_informacion,Digital
26,HUILA,0,0,0,0,\N,,150,\N,\N,\N,0,,1780,sin_informacion,No_digital
25,ATLANTICO,0,0,0,0,1358212,EMPLEADO,244,\N,\N,\N,0,0.03,1580,sin_informacion,No_digital
23,ANTIOQUIA,0,0,0,0,\N,,514,\N,\N,\N,0,0.0,1471,sin_informacion,No_digital
27,,0,0,0,0,\N,,1,\N,\N,\N,0,,1199,sin_informacion,No_digital
30,CUNDINAMARCA,0,0,0,0,4115212,EMPLEADO,458,Aumento,Minimo Ahorro,,1,,3025,Supermercado,No_digital
27,BOYACA,0,0,0,0,1621212,EMPLEADO,398,Aumento,Ahorro,Paga mas,1,0.06,1689,Supermercado,Digital
29,,0,0,0,0,\N,,379,\N,\N,\N,0,,1326,sin_informacion,No_digital
29,,0,0,0,0,\N,,440,\N,\N,\N,0,,1471,sin_informacion,No_digital
20,"BOGOTA, D.C.",0,0,0,0,1105012,EMPLEADO,747,\N,\N,\N,1,0.19,1589,sin_informacion,Digital
21,ATLANTICO,0,0,0,0,1035012,ESTUDIANTE,163,,Ahorro,,0,,1190,sin_informacion,Digital
23,"BOGOTA, D.C.",0,0,0,0,1377042,INDEPENDIENTE,241,\N,\N,\N,0,0.14,1662,sin_informacion,Digital
22,,0,0,0,0,\N,,694,\N,\N,\N,0,,1235,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,666,\N,\N,\N,0,0.0,1562,sin_informacion,No_digital
20,"BOGOTA, D.C.",0,0,0,0,1746490,INDEPENDIENTE,0,\N,\N,\N,0,0.0,1299,sin_informacion,Digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,723,\N,\N,\N,1,,1626,sin_informacion,No_digital
27,CESAR,0,0,0,0,\N,,1,\N,\N,\N,0,,1190,sin_informacion,No_digital
21,CUNDINAMARCA,0,0,0,0,\N,,435,\N,\N,\N,0,,1253,sin_informacion,No_digital
29,ATLANTICO,0,0,0,0,\N,,721,\N,\N,\N,1,,1408,sin_informacion,No_digital
26,,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
27,TOLIMA,0,0,0,0,1890950,EMPLEADO,288,\N,\N,\N,1,0.38,1916,sin_informacion,Digital
26,CAUCA,0,0,0,0,\N,,675,\N,\N,\N,1,0.0,1780,sin_informacion,No_digital
28,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
21,VALLE,0,0,0,0,1755529,ESTUDIANTE,0,\N,\N,\N,0,0.0,1271,sin_informacion,Digital
22,"BOGOTA, D.C.",0,0,0,0,\N,,1,\N,\N,\N,0,,1308,sin_informacion,No_digital
27,NORTE DE SANTANDER,0,0,0,0,1593723,EMPLEADO,721,\N,\N,\N,1,,1689,sin_informacion,Digital
27,HUILA,0,0,0,0,\N,,673,\N,\N,\N,0,,1989,sin_informacion,No_digital
25,"BOGOTA, D.C.",0,0,0,0,\N,,703,\N,\N,\N,0,,1708,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,1222012,EMPLEADO,808,,Ahorro,Pago normal,1,,1562,sin_informacion,No_digital
20,"BOGOTA, D.C.",0,0,0,0,\N,,389,\N,\N,\N,0,,1953,sin_informacion,No_digital
27,RISARALDA,0,0,0,0,1055012,EMPLEADO,707,\N,\N,\N,1,,1399,sin_informacion,No_digital
20,,0,0,0,0,\N,,719,\N,\N,\N,1,,2334,sin_informacion,No_digital
27,RISARALDA,0,0,0,0,1333012,EMPLEADO,763,\N,\N,\N,1,0.07,1717,,Digital
30,VALLE DEL CAUCA,0,0,0,0,1744212,EMPLEADO,738,\N,\N,\N,1,0.0,2689,sin_informacion,No_digital
27,,0,0,0,0,\N,,763,\N,\N,\N,1,,1844,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,175,\N,\N,\N,0,0.03,1853,sin_informacion,No_digital
20,,0,0,0,0,\N,,520,\N,\N,\N,0,,1353,sin_informacion,No_digital
25,,0,0,0,0,\N,,0,\N,\N,\N,0,,1235,sin_informacion,No_digital
19,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
26,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,1116213,EMPLEADO,1,\N,\N,\N,0,,1290,sin_informacion,No_digital
22,,0,0,0,0,\N,,711,\N,\N,\N,0,,1353,sin_informacion,No_digital
23,META,0,0,0,0,1634212,EMPLEADO,414,\N,\N,\N,1,0.03,1162,sin_informacion,Digital
27,LA GUAJIRA,0,0,0,0,1606588,EMPLEADO,384,\N,\N,\N,0,0.23,1844,sin_informacion,Digital
27,,0,0,0,0,\N,,385,\N,\N,\N,0,,908,sin_informacion,No_digital
23,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
25,CORDOBA,0,0,0,0,\N,,654,\N,\N,\N,0,,1362,sin_informacion,No_digital
30,CESAR,0,0,0,0,1703212,EMPLEADO,563,,Minimo Ahorro,Pago normal,0,0.07,1962,sin_informacion,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,1299,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,689,\N,\N,\N,0,0.57,1798,sin_informacion,No_digital
21,,0,0,0,0,\N,,1,\N,\N,\N,0,,1117,sin_informacion,No_digital
28,ATLANTICO,0,0,0,0,\N,,258,\N,\N,\N,0,,1535,sin_informacion,No_digital
25,"BOGOTA, D.C.",0,0,0,0,908526,INDEPENDIENTE,0,Aumento,Ahorro,,0,0.06,1299,sin_informacion,Digital
27,CUNDINAMARCA,0,0,0,0,3288212,INDEPENDIENTE,818,,Sin Ahorro,Paga mas,1,,2671,sin_informacion,No_digital
22,ATLANTICO,0,0,0,0,\N,,635,\N,\N,\N,0,,0,sin_informacion,No_digital
24,,0,0,0,0,\N,,683,\N,\N,\N,0,,1262,sin_informacion,No_digital
30,QUINDIO,0,0,0,0,2530012,EMPLEADO,763,\N,\N,\N,1,0.01,1735,Supermercado,Digital
24,,0,0,0,0,\N,,729,\N,\N,\N,0,,1390,sin_informacion,No_digital
30,"BOGOTA, D.C.",0,0,0,0,1168212,EMPLEADO,1,Bajo,Minimo Ahorro,,0,0.09,1580,sin_informacion,Digital
25,SANTANDER,0,0,0,0,\N,,793,\N,\N,\N,0,0.0,2371,sin_informacion,No_digital
19,,0,0,0,0,\N,,748,\N,\N,\N,0,,1535,sin_informacion,No_digital
21,,0,0,0,0,\N,,728,\N,\N,\N,0,,1271,sin_informacion,No_digital
26,,0,0,0,0,\N,,707,\N,\N,\N,0,,2216,sin_informacion,No_digital
18,,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
23,,0,0,0,0,\N,,416,\N,\N,\N,0,,1344,sin_informacion,No_digital
29,ATLANTICO,0,0,0,0,\N,,1,\N,\N,\N,0,0.0,1190,sin_informacion,No_digital
20,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
27,VALLE DEL CAUCA,0,0,0,0,\N,,625,\N,\N,\N,0,,1417,sin_informacion,No_digital
30,CUNDINAMARCA,0,0,0,0,1349014,EMPLEADO,636,\N,\N,\N,0,0.0,2334,sin_informacion,No_digital
29,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
25,HUILA,0,0,0,0,\N,,574,\N,\N,\N,0,,2189,sin_informacion,No_digital
29,ANTIOQUIA,0,0,0,0,\N,,272,\N,\N,\N,0,,2834,sin_informacion,No_digital
28,CUNDINAMARCA,0,0,0,0,1468212,EMPLEADO,763,,,Paga mas,1,,2934,sin_informacion,No_digital
19,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
20,CASANARE,0,0,0,0,1105012,EMPLEADO,0,\N,\N,\N,0,0.06,1226,sin_informacion,Digital
25,CUNDINAMARCA,0,0,0,0,1100012,EMPLEADO,793,\N,\N,\N,1,0.19,1253,sin_informacion,No_digital
20,CESAR,0,0,0,0,1710978,EMPLEADO,4,\N,\N,\N,0,0.25,0,sin_informacion,Digital
24,CORDOBA,0,0,0,0,1020012,EMPLEADO,0,\N,\N,\N,0,,1053,sin_informacion,No_digital
26,,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
25,NORTE DE SANTANDER,0,0,0,0,\N,,746,\N,\N,\N,0,,1380,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,3539311,INDEPENDIENTE,711,Aumento,,Pago normal,1,0.0,4161,sin_informacion,No_digital
29,,0,0,0,0,\N,,278,\N,\N,\N,0,,1362,sin_informacion,No_digital
27,ATLANTICO,0,0,0,0,2104987,EMPLEADO,1,\N,\N,\N,0,,1417,sin_informacion,Digital
20,ATLANTICO,0,0,0,0,\N,,669,\N,\N,\N,0,,1353,sin_informacion,No_digital
22,"BOGOTA, D.C.",0,0,0,0,\N,,786,\N,\N,\N,0,0.22,2371,sin_informacion,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
19,CUNDINAMARCA,0,0,0,0,\N,,805,Mantiene,Minimo Ahorro,,0,,1135,sin_informacion,No_digital
27,,0,0,0,0,\N,,1,\N,\N,\N,0,,1290,sin_informacion,No_digital
29,,0,0,0,0,\N,,342,\N,\N,\N,0,,1626,sin_informacion,No_digital
22,,0,0,0,0,\N,,564,\N,\N,\N,0,,1335,sin_informacion,No_digital
28,CESAR,0,0,0,0,1102012,EMPLEADO,4,\N,\N,\N,0,0.01,0,sin_informacion,Digital
29,CALDAS,0,0,0,0,\N,,1,\N,\N,\N,0,,1317,sin_informacion,No_digital
27,ANTIOQUIA,0,0,0,0,1625233,INDEPENDIENTE,722,\N,\N,\N,1,0.0,2380,sin_informacion,Digital
27,META,0,0,0,0,1068212,EMPLEADO,1,\N,\N,\N,0,,1499,sin_informacion,No_digital
27,CUNDINAMARCA,0,0,0,0,1215212,EMPLEADO,385,Bajo,Sin Ahorro,,0,0.09,2780,Compras,Digital
28,CUNDINAMARCA,0,0,0,0,1019012,EMPLEADO,773,\N,\N,\N,1,0.06,1217,sin_informacion,No_digital
29,,0,0,0,0,\N,,1,\N,\N,\N,0,,1571,sin_informacion,No_digital
24,,0,0,0,0,\N,,716,\N,\N,\N,0,,1508,sin_informacion,No_digital
20,CAUCA,0,0,0,0,1135012,ESTUDIANTE,770,\N,\N,\N,1,0.0,1471,sin_informacion,Digital
25,"BOGOTA, D.C.",0,0,0,0,\N,,775,\N,\N,\N,0,0.0,1353,sin_informacion,No_digital
30,,0,0,0,0,\N,,458,\N,\N,\N,0,,1489,sin_informacion,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,0.0,1271,sin_informacion,No_digital
27,"BOGOTA, D.C.",0,0,0,0,\N,,1,\N,\N,\N,0,0.03,1853,sin_informacion,No_digital
24,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
25,NARINO,0,0,0,0,1338657,EMPLEADO,213,\N,\N,\N,0,,1580,sin_informacion,No_digital
23,"BOGOTA, D.C.",0,0,0,0,2463012,EMPLEADO,780,\N,\N,\N,1,0.04,2162,,No_digital
20,,0,0,0,0,\N,,442,\N,\N,\N,0,,1326,sin_informacion,No_digital
28,"BOGOTA, D.C.",0,0,0,0,1200012,PENSIONADO,694,\N,\N,\N,1,0.15,1708,sin_informacion,Digital
21,CUNDINAMARCA,0,0,0,0,1162012,EMPLEADO,0,\N,\N,\N,0,0.1,1072,sin_informacion,No_digital
28,RISARALDA,0,0,0,0,3741212,EMPLEADO,775,Bajo,Minimo Ahorro,Pago afectado,1,0.2,3316,,Digital
28,SANTANDER,0,0,0,0,2243233,EMPLEADO,604,Bajo,Minimo Ahorro,,1,0.12,2643,sin_informacion,No_digital
23,VALLE DEL CAUCA,0,0,0,0,\N,,721,\N,\N,\N,0,0.0,1244,sin_informacion,No_digital
22,SUCRE,0,0,0,0,\N,,0,\N,\N,\N,0,0.0,1208,sin_informacion,No_digital
24,VALLE,0,0,0,0,1146012,EMPLEADO,379,\N,\N,\N,0,0.05,1535,sin_informacion,Digital
22,CUNDINAMARCA,0,0,0,0,1057012,EMPLEADO,0,Bajo,Minimo Ahorro,,0,0.11,1244,sin_informacion,Digital
26,,0,0,0,0,\N,,344,\N,\N,\N,0,,1371,sin_informacion,No_digital
30,SANTANDER,0,0,0,0,2611714,INDEPENDIENTE,692,\N,\N,\N,1,0.0,3125,sin_informacion,Digital
25,RISARALDA,0,0,0,0,\N,,654,\N,\N,\N,0,,0,sin_informacion,No_digital
24,,0,0,0,0,\N,,344,\N,\N,\N,0,,2016,sin_informacion,No_digital
23,"BOGOTA, D.C.",0,0,0,0,\N,,691,\N,\N,\N,0,,1471,sin_informacion,No_digital
22,"BOGOTA, D.C.",0,0,0,0,\N,,408,\N,\N,\N,0,,1508,sin_informacion,No_digital
21,,0,0,0,0,\N,,374,\N,\N,\N,1,,1190,sin_informacion,No_digital
24,ANTIOQUIA,0,0,0,0,\N,,753,\N,\N,\N,0,,1317,sin_informacion,No_digital
27,ANTIOQUIA,0,0,0,0,\N,,232,\N,\N,\N,0,,1735,sin_informacion,No_digital
22,,0,0,0,0,\N,,395,\N,\N,\N,0,,1517,sin_informacion,No_digital
26,ANTIOQUIA,0,0,0,0,\N,,695,\N,\N,\N,0,,1499,sin_informacion,No_digital
23,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
28,ANTIOQUIA,0,0,0,0,1154212,EMPLEADO,1,\N,\N,\N,0,,1853,sin_informacion,No_digital
27,ANTIOQUIA,0,0,0,0,1302212,EMPLEADO,396,Bajo,Ahorro,Pago afectado,1,0.0,1717,sin_informacion,No_digital
